1753441560703,659,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-56,text,true,,4986,578,13,20,https://petstore.octoperf.com/actions/Catalog.action,657,0,503
1753441559279,157,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-61,,true,,3445,971,13,20,null,0,2061,0
1753441561340,157,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-61,text,true,,3445,971,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,156,0,0
1753441559348,157,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-54,,true,,3441,967,13,20,null,0,2021,0
1753441561369,157,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-54,text,true,,3441,967,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,157,0,0
1753441560813,691,02_01 OpenURl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-25,,true,,5664,525,6,20,null,0,49,527
1753441560857,691,02_01 OpenURl,200,,Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-25,text,true,,5664,525,6,20,https://petstore.octoperf.com/actions/Catalog.action,690,0,527
1753441559356,156,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-60,,true,,3442,968,13,20,null,0,2060,0
1753441561417,156,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-60,text,true,,3442,968,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,156,0,0
1753441561107,623,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-49,,true,,5664,525,14,21,null,0,19,471
1753441561126,623,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-49,text,true,,5664,525,14,21,https://petstore.octoperf.com/actions/Catalog.action,623,0,471
1753441561199,633,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-55,,true,,4986,578,14,22,null,0,39,482
1753441561238,633,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-55,text,true,,4986,578,14,22,https://petstore.octoperf.com/actions/Catalog.action,633,0,482
